resident_status_code	race_desc_victim	ethnicity_name_victim	pub_agency_name	offense_name	location_name	weapon_name	injury_name	relationship_name	incident_isweekend
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
N	American Indian or Alaska Native	Not Hispanic or Latino	Barnes	Simple Assault	Government/Public Building	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Blunt Object	Minor Injury	Victim Was Acquaintance	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	None	Victim Was Other Family Member	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Rolette	Rape	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Specified	Grand Forks	Intimidation	Cyberspace	N/A	N/A	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	North Dakota State University	Intimidation	School-College/University	N/A	N/A	Relationship Unknown	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim Was Offender	True
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Friend	True
R	White	Not Hispanic or Latino	Devils Lake	Simple Assault	Jail/Prison/Penitentiary/Corrections Facility	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Rape	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
N/A	White	Not Hispanic or Latino	Watford City	Intimidation	Restaurant	N/A	N/A	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Bismarck	Statutory Rape	Residence/Home	N/A	N/A	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Parent	False
R	White	Not Hispanic or Latino	North Dakota Highway Patrol	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Unknown	Loss of Teeth	Victim Was Child	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Daycare Facility	Personal Weapons	None	Victim Was Babysittee	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Friend	True
R	Unknown	Unknown	Rugby	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	True
R	White	Not Hispanic or Latino	Mandan	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Other Family Member	False
N	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
N	White	Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Specified	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	True
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Minot	Aggravated Assault	Residence/Home	Personal Weapons	Other Major Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N	Asian	Not Hispanic or Latino	Fargo	Simple Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Bismarck	Aggravated Assault	Residence/Home	Personal Weapons	Severe Laceration	Victim Was Acquaintance	True
N	Black or African American	Not Hispanic or Latino	Cass	Simple Assault	Jail/Prison/Penitentiary/Corrections Facility	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Field/Woods	Personal Weapons	Minor Injury	Relationship Unknown	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Parent	False
R	White	Not Hispanic or Latino	Williston	Fondling	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Foster	Simple Assault	Residence/Home	Unknown	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
N/A	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Sodomy	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
N	White	Not Hispanic or Latino	Bismarck	Simple Assault	Department/Discount Store	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	None	Relationship Unknown	False
R	White	Not Hispanic or Latino	Williston	Intimidation	Residence/Home	N/A	N/A	Victim Was Parent	True
N/A	White	Not Hispanic or Latino	Stark	Simple Assault	Restaurant	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	Unknown	Unknown	Bismarck	Incest	Residence/Home	N/A	N/A	Victim Was Sibling	False
R	White	Not Hispanic or Latino	Burleigh	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Firearm	Severe Laceration	Victim Was Stranger	False
N	Unknown	Unknown	Tioga	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Possible Internal Injury	Victim Was In-law	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	False
N	White	Not Hispanic or Latino	Wahpeton	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Severe Laceration	Victim Was Boyfriend/Girlfriend	False
N/A	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Hotel/Motel/Etc.	Asphyxiation	Possible Internal Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Stranger	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Lincoln	Intimidation	Residence/Home	N/A	N/A	Victim Was Child	False
R	White	Not Hispanic or Latino	Bismarck	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Sibling	True
R	White	Hispanic or Latino	Dickinson	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
N/A	White	Not Hispanic or Latino	North Dakota Highway Patrol	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Motor Vehicle/Vessel	Apparent Broken Bones	Victim Was Stranger	False
R	Black or African American	Not Hispanic or Latino	Grand Forks	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Service/Gas Station	N/A	N/A	Victim Was Acquaintance	True
R	White	Hispanic or Latino	Richland	Simple Assault	Park/Playground	Personal Weapons	Minor Injury	Victim Was Friend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Williston	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Possible Internal Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Jamestown	Aggravated Assault	School-College/University	Personal Weapons	Apparent Broken Bones	Victim Was Acquaintance	False
R	Black or African American	Unknown	Bottineau	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Wahpeton	Fondling	Residence/Home	Personal Weapons	None	Victim Was Babysittee	False
R	Black or African American	Not Hispanic or Latino	Valley City	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Dickinson	Intimidation	School-Elementary/Secondary	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Offender	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Standing Rock Agency	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
N/A	American Indian or Alaska Native	Not Hispanic or Latino	Fort Totten Agency	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Stranger	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Restaurant	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
N	American Indian or Alaska Native	Not Hispanic or Latino	Devils Lake	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim was Ex-Spouse	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	West Fargo	Fondling	Bar/Nightclub	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Hettinger	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Hispanic or Latino	Jamestown	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Minor Injury	Victim Was Friend	False
R	Black or African American	Not Hispanic or Latino	Williston	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	True
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
N	White	Hispanic or Latino	Mandan	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Severe Laceration	Victim was Otherwise Known	False
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Parent	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Parking/Drop Lot/Garage	Personal Weapons	None	Victim Was Offender	True
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fort Totten Agency	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Stepchild	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Rental Storage Facility	Personal Weapons	Minor Injury	Victim Was Offender	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Devils Lake	Rape	Gambling Facility/Casino/Race Track	Personal Weapons	None	Victim Was Friend	True
R	American Indian or Alaska Native	Unknown	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Stutsman	Aggravated Assault	Residence/Home	Personal Weapons	Apparent Broken Bones	Victim Was Sibling	True
R	White	Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	True
R	White	Not Hispanic or Latino	North Dakota Highway Patrol	Simple Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N/A	White	Not Specified	Minot	Aggravated Assault	Residence/Home	Asphyxiation	Possible Internal Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Spouse	False
R	White	Not Hispanic or Latino	Grand Forks	Fondling	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Specified	Grand Forks	Simple Assault	Restaurant	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Unconscious	Victim Was Stranger	True
N	White	Not Hispanic or Latino	Cass	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Valley City	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	False
N/A	White	Not Specified	Minot	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Hispanic or Latino	Benson	Simple Assault	Residence/Home	Unknown	Minor Injury	Victim Was In-law	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Other/Unknown	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim was Ex-Spouse	False
R	Black or African American	Not Hispanic or Latino	Grand Forks	Simple Assault	Jail/Prison/Penitentiary/Corrections Facility	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim was Ex-Spouse	False
N/A	Black or African American	Not Hispanic or Latino	Minot	Murder and Nonnegligent Manslaughter	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	N/A	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Mandan	Simple Assault	Hotel/Motel/Etc.	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Unknown	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Valley City	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Burleigh	Aggravated Assault	Residence/Home	Handgun	Severe Laceration	Victim was Otherwise Known	True
N	White	Not Hispanic or Latino	Minot	Fondling	Hotel/Motel/Etc.	Unknown	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
N	White	Not Specified	Grand Forks	Intimidation	Highway/Road/Alley/Street/Sidewalk	N/A	N/A	Victim Was Stranger	True
