resident_status_code	race_desc_victim	ethnicity_name_victim	pub_agency_name	offense_name	location_name	weapon_name	injury_name	relationship_name	incident_isweekend
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
N	White	Not Hispanic or Latino	Ward	Intimidation	School-Elementary/Secondary	N/A	N/A	Victim Was Acquaintance	False
N	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Bar/Nightclub	Personal Weapons	Possible Internal Injury	Victim Was Acquaintance	True
N/A	White	Not Hispanic or Latino	Bismarck	Murder and Nonnegligent Manslaughter	Residence/Home	Rifle	N/A	Victim Was Stranger	True
R	Black or African American	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Bismarck	Aggravated Assault	Residence/Home	Personal Weapons	Apparent Broken Bones	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Sibling	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	Asian	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Unconscious	Victim Was Parent	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Parking/Drop Lot/Garage	Personal Weapons	Possible Internal Injury	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Devils Lake	Intimidation	Commercial/Office Building	N/A	N/A	Victim was Employer	False
R	Unknown	Unknown	McLean	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Unknown	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
N	White	Not Hispanic or Latino	Mandan	Simple Assault	Residence/Home	Other	None	Victim was Otherwise Known	False
R	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
N	American Indian or Alaska Native	Not Hispanic or Latino	New Town	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Cass	Simple Assault	Camp/Campground	Other	Minor Injury	Victim Was Offender	True
R	White	Not Hispanic or Latino	Burleigh	Simple Assault	Government/Public Building	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	McLean	Simple Assault	Government/Public Building	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Jamestown	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Convenience Store	None	None	Relationship Unknown	False
R	Asian	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Other Family Member	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Fort Totten Agency	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Hotel/Motel/Etc.	Other	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Personal Weapons	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Cass	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Hispanic or Latino	West Fargo	Intimidation	Hotel/Motel/Etc.	N/A	N/A	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Firearm	Other Major Injury	Victim Was Stranger	False
R	Black or African American	Not Hispanic or Latino	Bismarck	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Hispanic or Latino	Grand Forks	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Relationship Unknown	True
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Other	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	Black or African American	Not Hispanic or Latino	Ward	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Severe Laceration	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
N	White	Not Hispanic or Latino	Emmons	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Williston	Statutory Rape	Residence/Home	N/A	N/A	Victim Was Boyfriend/Girlfriend	False
R	White	Unknown	Fargo	Fondling	Residence/Home	Personal Weapons	None	Victim Was Acquaintance	False
N	White	Unknown	Fargo	Simple Assault	Restaurant	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Williston	Simple Assault	Residence/Home	Other	None	Victim Was Stepparent	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Grandchild	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Simple Assault	Residence/Home	None	None	Victim Was Other Family Member	False
R	Black or African American	Not Hispanic or Latino	Fargo	Aggravated Assault	Residence/Home	Knife/Cutting Instrument	Severe Laceration	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Dickinson	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
N	White	Not Hispanic or Latino	Morton	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Spouse	False
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	Asian	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	False
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Lincoln	Intimidation	Grocery/Supermarket	N/A	N/A	Relationship Unknown	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Fondling	Residence/Home	None	None	Relationship Unknown	False
N	White	Not Specified	Minot	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	False
R	Black or African American	Not Hispanic or Latino	Minot	Aggravated Assault	Residence/Home	Asphyxiation	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Rolette	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Sibling	True
R	White	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
R	White	Not Hispanic or Latino	Burleigh	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Fargo	Aggravated Assault	Bar/Nightclub	Blunt Object	Unconscious	Victim Was Stranger	True
N	White	Not Hispanic or Latino	Fargo	Simple Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	Minor Injury	Victim Was Stranger	False
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Service/Gas Station	N/A	N/A	Victim Was Acquaintance	True
R	Black or African American	Not Hispanic or Latino	West Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	Department/Discount Store	Personal Weapons	Minor Injury	Victim Was Other Family Member	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Other	Minor Injury	Victim Was Parent	False
R	White	Not Hispanic or Latino	Watford City	Simple Assault	Bar/Nightclub	Personal Weapons	Minor Injury	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	True
R	White	Not Hispanic or Latino	Wahpeton	Aggravated Assault	Residence/Home	Personal Weapons	Apparent Broken Bones	Victim Was Stranger	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Child	False
R	White	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
N	White	Not Hispanic or Latino	Mandan	Aggravated Assault	Residence/Home	Handgun	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Mandan	Simple Assault	Park/Playground	Personal Weapons	None	Victim Was Stranger	False
R	Black or African American	Not Specified	Minot	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Cass	Intimidation	Residence/Home	N/A	N/A	Victim Was Neighbor	False
R	White	Not Hispanic or Latino	Bismarck	Fondling	Drug Store/Doctor's Office/Hospital	Personal Weapons	None	Relationship Unknown	True
R	White	Not Hispanic or Latino	Bismarck	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	True
R	American Indian or Alaska Native	Not Specified	Dunseith	Intimidation	Government/Public Building	N/A	N/A	Victim Was Grandparent	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Turtle Mountain Agency	Intimidation	Residence/Home	N/A	N/A	Victim Was Other Family Member	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Other	None	Victim Was Stranger	True
N	White	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bismarck	Simple Assault	School-Elementary/Secondary	Personal Weapons	Minor Injury	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Minot	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Child	True
R	White	Not Hispanic or Latino	Watford City	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Child	False
R	American Indian or Alaska Native	Not Hispanic or Latino	McKenzie	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	True
R	Black or African American	Not Hispanic or Latino	Grand Forks	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Ward	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
N	Black or African American	Unknown	Stutsman	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	Black or African American	Not Specified	Grand Forks	Intimidation	Cyberspace	N/A	N/A	Relationship Unknown	True
R	White	Not Hispanic or Latino	North Dakota Highway Patrol	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Other	None	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Bar/Nightclub	Personal Weapons	None	Victim Was Offender	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Wahpeton	Kidnapping/Abduction	Residence/Home	Knife/Cutting Instrument	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	True
R	Black or African American	Not Hispanic or Latino	Fargo	Simple Assault	Parking/Drop Lot/Garage	Personal Weapons	None	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	True
R	White	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Handgun	None	Victim Was Child	False
R	Black or African American	Not Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Stranger	True
R	Unknown	Unknown	Grafton	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	True
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Simple Assault	Department/Discount Store	Personal Weapons	None	Victim Was Acquaintance	False
R	White	Not Hispanic or Latino	Ransom	Aggravated Assault	Residence/Home	Personal Weapons	Severe Laceration	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Drug Store/Doctor's Office/Hospital	Personal Weapons	None	Victim Was Stranger	False
R	White	Not Hispanic or Latino	Lisbon	Simple Assault	Highway/Road/Alley/Street/Sidewalk	Personal Weapons	None	Victim Was Offender	False
R	White	Not Hispanic or Latino	Wahpeton	Intimidation	Residence/Home	N/A	N/A	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Offender	False
N	White	Not Hispanic or Latino	Fargo	Intimidation	Industrial Site	N/A	N/A	Victim was Employee	True
N	White	Not Hispanic or Latino	Bismarck	Rape	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Hispanic or Latino	Fargo	Intimidation	Residence/Home	N/A	N/A	Victim Was Acquaintance	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Burleigh	Simple Assault	School-College/University	Personal Weapons	Minor Injury	Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend)	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Bottineau	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Boyfriend/Girlfriend	False
R	American Indian or Alaska Native	Not Hispanic or Latino	Fargo	Aggravated Assault	Highway/Road/Alley/Street/Sidewalk	Asphyxiation	Possible Internal Injury	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
N/A	White	Not Hispanic or Latino	Burleigh	Simple Assault	Residence/Home	Personal Weapons	Minor Injury	Victim was Otherwise Known	False
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Offender	True
R	White	Not Hispanic or Latino	Fargo	Simple Assault	Residence/Home	Personal Weapons	None	Victim Was Boyfriend/Girlfriend	False
R	White	Not Hispanic or Latino	Valley City	Aggravated Assault	Residence/Home	Personal Weapons	Minor Injury	Victim Was Acquaintance	True
N/A	Black or African American	Not Hispanic or Latino	West Fargo	Aggravated Assault	Residence/Home	Firearm	None	Victim Was Offender	False
